84.05700231481481,96.75231481481475
1.1750578703703705,134.04918981481475
125.19299768518519,11.609953703703622
202.62123842592592,40.528935185185105
282.84809027777777,15.996238425925844
239.5234375,106.48466435185179
218.73119212962962,189.51012731481475
123.59635416666667,170.60156249999994
46.365451388888886,200.4534143518518
147.11545138888889,253.60908564814812
60.466145833333336,286.22366898148147
112.70688657407408,352.4036458333333
25.17853009259259,371.9939236111111
218.24681712962962,304.97077546296293
278.8833912037037,251.2858796296296
370.3046875,243.75115740740736
448.54918981481484,218.29456018518513
413.6203703703704,206.05063657407402
382.5396412037037,120.36111111111104
404.91059027777777,42.18836805555548
466.48003472222223,118.63888888888883
528.0494791666666,174.59317129629625
572.8272569444445,103.9551504629629
632.5309606481482,45.56105324074066
691.3017939814815,138.84809027777771
765.9314236111111,100.23263888888883
819.9751157407408,156.20486111111106
917.9265046296297,161.74826388888883
961.7355324074074,81.69184027777771
879.8133680555555,49.66927083333326
960.9730902777777,9.170138888888806
1057.9916087962963,71.67245370370364
1139.1513310185185,77.1979166666666
1218.4453125,58.361111111111036
1183.5972222222222,147.9166666666666
1199.3394097222222,238.40509259259255
1137.177951388889,265.4583333333333
1099.486400462963,161.89178240740736
1025.0271990740741,143.02806712962956
986.3938078703703,218.5905671296296
1061.0234375,254.03964120370367
1085.834201388889,338.41059027777777
1180.0182291666667,318.6140046296296
1208.9013310185185,388.47164351851853
1235.9007523148148,458.39207175925924
1142.6675347222222,424.458912037037
1057.0946180555557,414.96875
967.7543402777777,404.58159722222223
909.3602430555555,338.65277777777777
855.6394675925926,279.21817129629625
767.0885416666666,250.02112268518513
683.2557870370371,223.53298611111106
633.7418981481482,192.03964120370367
603.6030092592592,173.2028356481481
692.171875,305.6614583333333
713.5920138888889,394.21238425925924
629.7682291666666,405.34403935185185
614.6539351851852,325.359375
594.8752893518518,263.21585648148147
556.2598379629629,242.49537037037032
506.34230324074076,281.58622685185185
485.61284722222223,366.4594907407407
420.62586805555554,320.3093171296296
418.8229166666667,397.51331018518516
335.94097222222223,319.3405671296296
274.90075231481484,369.4464699074074
193.01446759259258,382.47077546296293
126.13483796296296,436.5593171296296
215.64554398148147,452.36429398148147
162.85763888888889,514.8666087962963
294.3923611111111,449.8796296296296
28.389756944444443,545.2745949074074
61.85648148148148,654.2858796296297
140.17274305555554,641.0911458333334
227.86255787037038,626.9276620370371
319.13136574074076,546.871238425926
373.8298611111111,468.47424768518516
399.8515625,494.54976851851853
428.7526041666667,537.3631365740741
524.8382523148148,571.2873263888889
545.3165509259259,500.64930555555554
520.7659143518518,487.44560185185185
584.2010995370371,447.88831018518516
617.7844328703703,485.203125
611.9809027777778,605.1218171296297
702.3885995370371,632.892650462963
782.6154513888889,619.6979166666667
859.1108217592592,634.5789930555555
861.9004629629629,545.1041666666666
933.7314814814815,496.12847222222223
987.8289930555555,561.3935185185186
1053.0402199074074,507.681712962963
1128.3874421296296,513.2340856481482
1225.405960648148,564.5419560185186
1160.3920717592594,645.7016782407408
1236.8336226851852,651.298900462963
1199.0792824074074,724.8252314814815
1156.6964699074074,787.3185763888889
1205.2057291666667,857.2838541666667
1208.937210648148,809.2500000000001
1137.3842592592594,864.181712962963
1087.466724537037,829.3336226851852
1086.5159143518517,741.8501157407408
998.0188078703703,806.1912615740741
992.2960069444445,719.5419560185186
1018.4163773148148,640.4273726851852
938.3599537037037,666.5477430555555
870.5474537037037,718.7884837962963
787.6655092592592,707.4684606481482
749.0500578703703,770.9036458333334
1191.6432291666667,944.6776620370372
1110.6808449074074,943.6640625000001
1116.2780671296296,985.6432291666667
1071.0697337962963,912.1976273148149
1014.5772569444445,965.371238425926
1038.8318865740741,1042.7994791666667
979.495949074074,1090.3041087962963
1073.9401041666667,1121.9499421296298
1137.3752893518517,1088.0347222222224
1194.1548032407406,1094.4751157407409
1219.3423032407406,1043.6157407407409
1200.5054976851852,1148.0523726851852
864.2595486111111,1166.8532986111113
842.5972222222222,1051.060763888889
906.9652777777777,999.2595486111112
812.8260995370371,943.6730324074075
764.7653356481482,1014.5711805555557
696.0199652777778,1006.0946180555557
734.160011574074,936.3984375000001
720.0324074074074,854.4583333333334
675.7659143518518,750.1024305555557
621.0763888888889,684.1736111111112
607.8368055555555,795.1851851851852
607.7740162037037,940.0671296296297
542.7870370370371,881.6730324074075
495.69502314814815,971.228587962963
556.3315972222222,1033.7309027777778
590.6414930555555,1119.4383680555557
660.6067708333334,1092.1160300925926
742.6993634259259,1127.5651041666667
778.1484375,1190.0674189814815
679.4525462962963,1193.6733217592594
530.8929398148148,1177.6620370370372
505.46325231481484,1101.4178240740741
440.47627314814815,1029.837962962963
413.1629050925926,1123.1250000000002
448.576099537037,1187.4930555555557
363.810474537037,1061.2864583333335
347.7005208333333,1180.675925925926
280.7760416666667,1121.295138888889
234.62586805555554,1177.2673611111113
162.1490162037037,1169.7236689814815
73.6160300925926,1158.4215856481483
120.25954861111111,1089.6672453703704
59.972800925925924,1045.4097222222224
199.90335648148147,1045.293113425926
281.0630787037037,1028.339988425926
217.0179398148148,961.4693287037038
134.72800925925927,989.2042824074075
143.04311342592592,911.9733796296297
65.81221064814815,929.5902777777778
48.82320601851852,801.652488425926
94.53385416666667,763.0370370370371
131.82175925925927,723.4797453703704
265.1863425925926,885.7991898148149
347.27893518518516,863.1950231481483
419.1009837962963,868.7473958333334
375.77633101851853,787.7760416666667
449.35648148148147,727.4982638888889
500.66435185185185,673.8133680555555
400.83825231481484,615.4192708333334
331.04340277777777,697.4490740740741
251.0318287037037,707.6388888888889
293.94386574074076,774.8055555555557
6.691550925925926,717.8287037037038
